id,single_alphabet,di-graph,Dwell_time,Interval_time,Latency_time,Flight_time,Uptoup_time
5e390b60a5cd0,i,in,55,200,281,255,226
5e390b60a5cd0,n,nh,26,116,217,142,191
5e390b60a5cd0,h,hbksp,75,764,911,839,836
5e390b60a5cd0,bksp,bkspbksp,72,92,222,164,150
5e390b60a5cd0,bksp,bkspbksp,58,129,241,187,183
5e390b60a5cd0,bksp,bkspo,54,526,652,580,598
5e390b60a5cd0,o,on,72,215,357,287,285
5e390b60a5cd0,n,nh,70,73,270,143,200
5e390b60a5cd0,h,hbksp,127,193,412,320,285
5e390b60a5cd0,bksp,bkspg,92,-15,156,77,64
5e390b60a5cd0,g,gg,79,799,963,878,884
5e390b60a5cd0,g,gspace,85,1697,1841,1782,1756
5e390b60a5cd0,space,spacem,59,1166,1245,1225,1186
5e390b60a5cd0,m,mu,20,191,274,211,254
5e390b60a5cd0,u,ua,63,120,283,183,220
5e390b60a5cd0,a,an,100,494,666,594,566
5e390b60a5cd0,n,ng,72,129,289,201,217
5e390b60a5cd0,g,gt,88,130,306,218,218
5e390b60a5cd0,t,th,88,106,272,194,184
5e390b60a5cd0,h,ho,78,89,227,167,149
5e390b60a5cd0,o,on,60,129,245,189,185
5e390b60a5cd0,n,ng,56,67,170,123,114
5e390b60a5cd0,g,gp,47,52184,52275,52231,52228
5e390b60a5cd0,p,p.,44,522,639,566,595
5e390b60a5cd0,.,.s,73,492,657,565,584
5e390b60a5cd0,s,smeta1,92,230,422,322,330
5e390b60a5cd0,meta1,meta13,100,313,516,413,416
5e390b60a5cd0,3,3normal,103,498,688,601,585
5e390b60a5cd0,normal,normalx,87,339,517,426,430
5e390b60a5cd0,x,xy,91,172,310,263,219
5e390b60a5cd0,y,yy,47,131,216,178,169
5e390b60a5cd0,y,ymeta1,38,1193,1320,1231,1282
5e390b60a5cd0,meta1,meta1@,89,780,941,869,852
5e390b60a5cd0,@,@normal,72,231,420,303,348
5e390b60a5cd0,normal,normalg,117,407,587,524,470
5e390b60a5cd0,g,gm,63,379,476,442,413
5e390b60a5cd0,m,ma,34,148,283,182,249
5e390b60a5cd0,a,abksp,101,468,2170,569,2069
5e390b60a5cd0,bksp,bkspp,1601,398,2067,1999,466
5e390b60a5cd0,p,pa,68,20,204,88,136
5e390b60a5cd0,a,aa,116,809,1015,925,899
5e390b60a5cd0,a,at,90,579,772,669,682
5e390b60a5cd0,t,th,103,197,386,300,283
5e390b60a5cd0,h,ho,86,164,320,250,234
5e390b60a5cd0,o,om,70,230,370,300,300
5e390b60a5cd0,m,mp,70,343,502,413,432
5e390b60a5cd0,p,po,89,197,339,286,250
5e390b60a5cd0,o,on,53,267,389,320,336
5e390b60a5cd0,n,ng,69,52,218,121,149
5e390b60a5cd0,g,gspace,97,476,616,573,519
5e390b60a5cd0,space,spacem,43,344,444,387,401
5e390b60a5cd0,m,mu,57,225,334,282,277
5e390b60a5cd0,u,un,52,447,569,499,517
5e390b60a5cd0,n,ng,70,166,306,236,236
5e390b60a5cd0,g,gt,70,144,269,214,199
5e390b60a5cd0,t,th,55,163,288,218,233
5e390b60a5cd0,h,ho,70,144,286,214,216
5e390b60a5cd0,o,on,72,158,308,230,236
5e390b60a5cd0,n,ng,78,36,194,114,116
5e390b60a5cd0,g,gp,80,47662,47858,47742,47778
5e390b60a5cd0,p,pa,116,844,1049,960,933
5e390b60a5cd0,a,at,89,548,738,637,649
5e390b60a5cd0,t,th,101,162,350,263,249
5e390b60a5cd0,h,ho,87,108,272,195,185
5e390b60a5cd0,o,om,77,178,342,255,265
5e390b60a5cd0,m,mp,87,363,522,450,435
5e390b60a5cd0,p,po,72,146,289,218,217
5e390b60a5cd0,o,on,71,230,353,301,282
5e390b60a5cd0,n,ng,52,74,185,126,133
5e390b60a5cd0,g,gspace,59,632,761,691,702
5e390b60a5cd0,space,spacem,70,857,969,927,899
5e390b60a5cd0,m,mu,42,232,341,274,299
5e390b60a5cd0,u,ua,67,377,537,444,470
5e390b60a5cd0,a,an,93,376,543,469,450
5e390b60a5cd0,n,ng,74,362,493,436,419
5e390b60a5cd0,g,gt,57,275,370,332,313
5e390b60a5cd0,t,th,38,694,786,732,748
5e390b60a5cd0,h,ho,54,214,323,268,269
5e390b60a5cd0,o,on,55,227,338,282,283
5e390b60a5cd0,n,ng,56,144,271,200,215
5e390b60a5cd0,g,gc,71,-532887,-532750,-532816,-532821
5e390b84833af,c,cshift,66,1455,1644,1521,1578
5e390b84833af,shift,shiftshift,123,648,843,771,720
5e390b84833af,shift,shiftc,72,591,770,663,698
5e390b84833af,c,ch,107,293,493,400,386
5e390b84833af,h,ha,93,193,391,286,298
5e390b84833af,a,al,105,509,689,614,584
5e390b84833af,l,li,75,162,322,237,247
5e390b84833af,i,it,85,75,269,160,184
5e390b84833af,t,tspace,109,250,458,359,349
5e390b84833af,space,spacep,99,532,718,631,619
5e390b84833af,p,pa,87,163,369,250,282
5e390b84833af,a,at,119,162,371,281,252
5e390b84833af,t,th,90,178,355,268,265
5e390b84833af,h,ho,87,445,623,532,536
5e390b84833af,o,om,91,177,356,268,265
5e390b84833af,m,mk,88,145,322,233,234
5e390b84833af,k,ka,89,142,321,231,232
5e390b84833af,a,as,90,211,390,301,300
5e390b84833af,s,si,89,253,440,342,351
5e390b84833af,i,iw,98,545,730,643,632
5e390b84833af,w,wa,87,176,389,263,302
5e390b84833af,a,at,126,175,359,301,233
5e390b84833af,t,tt,58,89,222,147,164
5e390b84833af,t,ta,75,232,394,307,319
5e390b84833af,a,an,87,309,471,396,384
5e390b84833af,n,na,75,142,307,217,232
5e390b84833af,a,ax,90,59158,59326,59248,59236
5e390b84833af,x,xh,78,228,333,306,255
5e390b84833af,h,ha,27,187,325,214,298
5e390b84833af,a,abksp,111,550,742,661,631
5e390b84833af,bksp,bkspbksp,81,442,600,523,519
5e390b84833af,bksp,bkspc,77,579,726,656,649
5e390b84833af,c,ch,70,729,871,799,801
5e390b84833af,h,ha,72,209,387,281,315
5e390b84833af,a,al,106,646,842,752,736
5e390b84833af,l,li,90,191,353,281,263
5e390b84833af,i,it,72,128,289,200,217
5e390b84833af,t,tmeta1,89,549,723,638,634
5e390b84833af,meta1,meta10,85,523,736,608,651
5e390b84833af,0,01,128,262,493,390,365
5e390b84833af,1,1bksp,103,611,807,714,704
5e390b84833af,bksp,bksp0,93,489,671,582,578
5e390b84833af,0,01,89,167,376,256,287
5e390b84833af,1,1@,120,496,687,616,567
5e390b84833af,@,@normal,71,476,669,547,598
5e390b84833af,normal,normalh,122,395,589,517,467
5e390b84833af,h,ho,72,329,472,401,400
5e390b84833af,o,ot,71,228,372,299,301
5e390b84833af,t,tm,73,278,423,351,350
5e390b84833af,m,ma,72,395,573,467,501
5e390b84833af,a,ai,106,226,453,332,347
5e390b84833af,i,ispace,121,3511,3708,3632,3587
5e390b84833af,space,spacep,76,556,723,632,647
5e390b84833af,p,pa,91,226,409,317,318
5e390b84833af,a,at,92,486,659,578,567
5e390b84833af,t,th,81,179,348,260,267
5e390b84833af,h,ho,88,293,469,381,381
5e390b84833af,o,om,88,198,339,286,251
5e390b84833af,m,mk,53,275,402,328,349
5e390b84833af,k,ka,74,144,310,218,236
5e390b84833af,a,as,92,312,458,404,366
5e390b84833af,s,si,54,132,250,186,196
5e390b84833af,i,iw,64,187,317,251,253
5e390b84833af,w,wa,66,256,435,322,369
5e390b84833af,a,at,113,261,430,374,317
5e390b84833af,t,tt,56,294,389,350,333
5e390b84833af,t,ta,39,274,405,313,366
5e390b84833af,a,an,92,201,355,293,263
5e390b84833af,n,na,62,299,434,361,372
5e390b84833af,a,ac,73,36662,36790,36735,36717
5e390b84833af,c,ch,55,258,391,313,336
5e390b84833af,h,ha,78,184,357,262,279
5e390b84833af,a,al,95,380,580,475,485
5e390b84833af,l,li,105,177,353,282,248
5e390b84833af,i,it,71,160,337,231,266
5e390b84833af,t,tspace,106,430,592,536,486
5e390b84833af,space,spacep,56,495,639,551,583
5e390b84833af,p,pa,88,210,421,298,333
5e390b84833af,a,at,123,377,573,500,450
5e390b84833af,t,th,73,578,722,651,649
5e390b84833af,h,ho,71,261,406,332,335
5e390b84833af,o,om,74,264,376,338,302
5e390b84833af,m,mk,38,242,351,280,313
5e390b84833af,k,ka,71,315,506,386,435
5e390b84833af,a,as,120,345,536,465,416
5e390b84833af,s,si,71,546,687,617,616
5e390b84833af,i,iw,70,658,821,728,751
5e390b84833af,w,wa,93,230,409,323,316
5e390b84833af,a,at,86,226,384,312,298
5e390b84833af,t,tt,72,181,323,253,251
5e390b84833af,t,ta,70,264,453,334,383
5e390b84833af,a,an,119,431,611,550,492
5e390b84833af,n,na,61,371,508,432,447
5e390b84833af,a,ac,76,33376,33492,33452,33416
5e390b84833af,c,ch,40,241,372,281,332
5e390b84833af,h,ha,91,178,377,269,286
5e390b84833af,a,al,108,32,221,140,113
5e390b84833af,l,li,81,560,699,641,618
5e390b84833af,i,it,58,129,257,187,199
5e390b84833af,t,tspace,70,763,905,833,835
5e390b84833af,space,spacep,72,357,503,429,431
5e390b84833af,p,pa,74,146,327,220,253
5e390b84833af,a,at,107,244,422,351,315
5e390b84833af,t,th,71,222,355,293,284
5e390b84833af,h,ho,62,250,391,312,329
5e390b84833af,o,om,79,187,331,266,252
5e390b84833af,m,mk,65,172,318,237,253
5e390b84833af,k,ka,81,138,315,219,234
5e390b84833af,a,as,96,208,393,304,297
5e390b84833af,s,si,89,243,406,332,317
5e390b84833af,i,iw,74,124,290,198,216
5e390b84833af,w,wa,92,184,359,276,267
5e390b84833af,a,at,83,189,368,272,285
5e390b84833af,t,tt,96,90,230,186,134
5e390b84833af,t,ta,44,243,361,287,317
5e390b84833af,a,an,74,175,306,249,232
5e390b84833af,n,na,57,193,342,250,285
5e390b84833af,a,ac,92,35064,35227,35156,35135
5e390b84833af,c,ch,71,246,368,317,297
5e390b84833af,h,ha,51,163,301,214,250
5e390b84833af,a,al,87,142,320,229,233
5e390b84833af,l,li,91,330,492,421,401
5e390b84833af,i,it,71,129,271,200,200
5e390b84833af,t,tspace,71,511,660,582,589
5e390b84833af,space,spacep,78,591,756,669,678
5e390b84833af,p,pa,87,148,338,235,251
5e390b84833af,a,at,103,272,487,375,384
5e390b84833af,t,th,112,513,680,625,568
5e390b84833af,h,ho,55,238,370,293,315
5e390b84833af,o,om,77,223,377,300,300
5e390b84833af,m,mk,77,244,392,321,315
5e390b84833af,k,ka,71,179,356,250,285
5e390b84833af,a,as,106,212,406,318,300
5e390b84833af,s,si,88,162,338,250,250
5e390b84833af,i,iw,88,156,320,244,232
5e390b84833af,w,wt,76,497,626,573,550
5e390b84833af,t,tt,53,106,206,159,153
5e390b84833af,t,ta,47,258,395,305,348
5e390b84833af,a,an,90,254,423,344,333
5e390b84833af,n,na,79,102,297,181,218
5e390b84833af,a,ac,116,29107,29318,29223,29202
5e390b84833af,c,ch,95,164,311,259,216
5e390b84833af,h,hl,52,336,501,388,449
5e390b84833af,l,li,113,230,413,343,300
5e390b84833af,i,it,70,131,270,201,200
5e390b84833af,t,tspace,69,297,457,366,388
5e390b84833af,space,spacebksp,91,1174,1356,1265,1265
5e390b84833af,bksp,bkspa,91,1278,1444,1369,1353
5e390b84833af,a,al,75,405,569,480,494
5e390b84833af,l,li,89,380,555,469,466
5e390b84833af,i,it,86,314,437,400,351
5e390b84833af,t,tspace,37,463,624,500,587
5e390b84833af,space,spacep,124,558,786,682,662
5e390b84833af,p,pa,104,227,440,331,336
5e390b84833af,a,at,109,239,424,348,315
5e390b84833af,t,th,76,163,326,239,250
5e390b84833af,h,ho,87,266,438,353,351
5e390b84833af,o,om,85,544,701,629,616
5e390b84833af,m,mk,72,928,1077,1000,1005
5e390b84833af,k,ka,77,273,442,350,365
5e390b84833af,a,as,92,308,492,400,400
5e390b84833af,s,si,92,293,455,385,363
5e390b84833af,i,iw,70,332,490,402,420
5e390b84833af,w,wa,88,224,421,312,333
5e390b84833af,a,at,109,279,458,388,349
5e390b84833af,t,tt,70,344,452,414,382
5e390b84833af,t,ta,38,279,423,317,385
5e390b84833af,a,an,106,776,956,882,850
5e390b84833af,n,na,74,244,424,318,350
5e390b84833af,a,ac,106,30614,30789,30720,30683
5e390b84833af,c,ch,69,163,287,232,218
5e390b84833af,h,hl,55,402,555,457,500
5e390b84833af,l,li,98,245,413,343,315
5e390b84833af,i,il,70,1564,1722,1634,1652
5e390b84833af,l,li,88,409,572,497,484
5e390b84833af,i,it,75,302,473,377,398
5e390b84833af,t,tspace,96,514,698,610,602
5e390b84833af,space,spacep,88,466,668,554,580
5e390b84833af,p,pa,114,238,501,352,387
5e390b84833af,a,at,149,356,547,505,398
5e390b84833af,t,th,42,487,591,529,549
5e390b84833af,h,ho,62,280,416,342,354
5e390b84833af,o,om,74,276,425,350,351
5e390b84833af,m,mk,75,275,388,350,313
5e390b84833af,k,ka,38,261,393,299,355
5e390b84833af,a,as,94,189,388,283,294
5e390b84833af,s,si,105,476,656,581,551
5e390b84833af,i,iw,75,262,412,337,337
5e390b84833af,w,wa,75,224,405,299,330
5e390b84833af,a,at,106,229,405,335,299
5e390b84833af,t,tt,70,313,440,383,370
5e390b84833af,t,ta,57,257,407,314,350
5e390b84833af,a,an,93,291,442,384,349
5e390b84833af,n,na,58,394,527,452,469
5e390b84833af,a,ac,75,38698,38856,38773,38781
5e390b84833af,c,ch,83,161,334,244,251
5e390b84833af,h,hl,90,945,1124,1035,1034
5e390b84833af,l,li,89,280,440,369,351
5e390b84833af,i,it,71,143,302,214,231
5e390b84833af,t,tspace,88,211,374,299,286
5e390b84833af,space,spacep,75,395,574,470,499
5e390b84833af,p,pa,104,130,355,234,251
5e390b84833af,a,at,121,461,668,582,547
5e390b84833af,t,th,86,191,371,277,285
5e390b84833af,h,ho,94,179,360,273,266
5e390b84833af,o,om,87,228,386,315,299
5e390b84833af,m,mk,71,847,992,918,921
5e390b84833af,k,ka,74,175,338,249,264
5e390b84833af,a,as,89,367,554,456,465
5e390b84833af,s,si,98,246,400,344,302
5e390b84833af,i,iw,56,144,273,200,217
5e390b84833af,w,wt,73,477,622,550,549
5e390b84833af,t,tt,72,146,273,218,201
5e390b84833af,t,ta,55,227,387,282,332
5e390b84833af,a,an,105,163,337,268,232
5e390b84833af,n,na,69,144,322,213,253
5e390b84833af,a,ac,109,36512,36711,36621,36602
5e390b84833af,c,ch,90,228,373,318,283
5e390b84833af,h,ha,55,183,334,238,279
5e390b84833af,a,al,96,153,332,249,236
5e390b84833af,l,li,83,441,591,524,508
5e390b84833af,i,it,67,133,293,200,226
5e390b84833af,t,tspace,93,245,432,338,339
5e390b84833af,space,spacep,94,393,556,487,462
5e390b84833af,p,pa,69,194,370,263,301
5e390b84833af,a,at,107,294,474,401,367
5e390b84833af,t,th,73,461,590,534,517
5e390b84833af,h,ho,56,210,336,266,280
5e390b84833af,o,om,70,198,354,268,284
5e390b84833af,m,mk,86,228,386,314,300
5e390b84833af,k,ka,72,145,307,217,235
5e390b84833af,a,as,90,280,456,370,366
5e390b84833af,s,si,86,212,370,298,284
5e390b84833af,i,iw,72,174,320,246,248
5e390b84833af,w,wa,74,162,342,236,268
5e390b84833af,a,at,106,245,407,351,301
5e390b84833af,t,tt,56,211,322,267,266
5e390b84833af,t,tn,55,828,977,883,922
5e390b84833af,n,na,94,255,458,349,364
5e390b84833af,a,ac,109,29425,29574,29534,29465
5e390b84833af,c,ch,40,278,393,318,353
5e390b84833af,h,hi,75,1181,1319,1256,1244
5e390b84833af,i,it,63,170,313,233,250
5e390b84833af,t,tspace,80,231,366,311,286
5e390b84833af,space,spacep,55,351,504,406,449
5e390b84833af,p,pa,98,235,448,333,350
5e390b84833af,a,at,115,682,868,797,753
5e390b84833af,t,th,71,279,437,350,366
5e390b84833af,h,ho,87,1545,1722,1632,1635
5e390b84833af,o,om,90,237,421,327,331
5e390b84833af,m,mk,94,297,480,391,386
5e390b84833af,k,ka,89,2074,2258,2163,2169
5e390b84833af,a,as,95,308,498,403,403
5e390b84833af,s,si,95,472,638,567,543
5e390b84833af,i,iw,71,178,322,249,251
5e390b84833af,w,wa,73,176,371,249,298
5e390b84833af,a,at,122,397,576,519,454
5e390b84833af,t,tt,57,192,321,249,264
5e390b84833af,t,ta,72,310,473,382,401
5e390b84833af,a,an,91,245,407,336,316
5e390b84833af,n,na,71,193,356,264,285
5e390b84833af,a,ak,92,-420371,-420165,-420279,-420257
5e390b90d6e7f,k,ka,114,925,1167,1039,1053
5e390b90d6e7f,a,an,128,290,523,418,395
5e390b90d6e7f,n,nt,105,731,891,836,786
5e390b90d6e7f,t,ti,55,424,554,479,499
5e390b90d6e7f,i,ik,75,1134,1289,1209,1214
5e390b90d6e7f,k,ka,80,86,247,166,167
5e390b90d6e7f,a,aspace,81,753,874,834,793
5e390b90d6e7f,space,spaces,40,873,1018,913,978
5e390b90d6e7f,s,so,105,564,770,669,665
5e390b90d6e7f,o,oi,101,160,317,261,216
5e390b90d6e7f,i,ip,56,564,690,620,634
5e390b90d6e7f,p,pe,70,415,586,485,516
5e390b90d6e7f,e,et,101,181,367,282,266
5e390b90d6e7f,t,tc,85,330,522,415,437
5e390b90d6e7f,c,ch,107,160,352,267,245
5e390b90d6e7f,h,ha,85,182,372,267,287
5e390b90d6e7f,a,ao,105,996,1172,1101,1067
5e390b90d6e7f,o,oo,71,97,195,168,124
5e390b90d6e7f,o,on,27,923,1018,950,991
5e390b90d6e7f,n,nk,68,70040,70187,70108,70119
5e390b90d6e7f,k,ka,79,152,328,231,249
5e390b90d6e7f,a,an,97,1273,1432,1370,1335
5e390b90d6e7f,n,nt,62,269,410,331,348
5e390b90d6e7f,t,ti,79,189,331,268,252
5e390b90d6e7f,i,ik,63,137,279,200,216
5e390b90d6e7f,k,ka,79,53,228,132,149
5e390b90d6e7f,a,aspace,96,154,313,250,217
5e390b90d6e7f,space,spaces,63,573,729,636,666
5e390b90d6e7f,s,so,93,56,230,149,137
5e390b90d6e7f,o,oi,81,134,281,215,200
5e390b90d6e7f,i,ip,66,152,279,218,213
5e390b90d6e7f,p,pe,61,472,646,533,585
5e390b90d6e7f,e,et,113,104,313,217,200
5e390b90d6e7f,t,tc,96,220,411,316,315
5e390b90d6e7f,c,ch,95,156,346,251,251
5e390b90d6e7f,h,ha,95,87,263,182,168
5e390b90d6e7f,a,ak,81,253,429,334,348
5e390b90d6e7f,k,kk,95,54,228,149,133
5e390b90d6e7f,k,ko,79,1173,1316,1252,1237
5e390b90d6e7f,o,oo,64,52,180,116,116
5e390b90d6e7f,o,ok,64,61483,61617,61547,61553
5e390b90d6e7f,k,ka,70,117,273,187,203
5e390b90d6e7f,a,an,86,36,184,122,98
5e390b90d6e7f,n,nt,62,296,395,358,333
5e390b90d6e7f,t,ti,37,895,988,932,951
5e390b90d6e7f,i,ik,56,780,890,836,834
5e390b90d6e7f,k,kq,54,90,252,144,198
5e390b90d6e7f,q,qspace,108,267,443,375,335
5e390b90d6e7f,space,spacebksp,68,314,452,382,384
5e390b90d6e7f,bksp,bkspa,70,1348,1537,1418,1467
5e390b90d6e7f,a,aspace,119,180,351,299,232
5e390b90d6e7f,space,spaces,52,831,970,883,918
5e390b90d6e7f,s,so,87,73,251,160,164
5e390b90d6e7f,o,oi,91,130,258,221,167
5e390b90d6e7f,i,ip,37,158,255,195,218
5e390b90d6e7f,p,pe,60,483,608,543,548
5e390b90d6e7f,e,et,65,234,368,299,303
5e390b90d6e7f,t,tc,69,613,735,682,666
5e390b90d6e7f,c,ch,53,193,300,246,247
5e390b90d6e7f,h,ha,54,251,406,305,352
5e390b90d6e7f,a,ak,101,486,649,587,548
5e390b90d6e7f,k,ko,62,139,251,201,189
5e390b90d6e7f,o,on,50,712,811,762,761
5e390b90d6e7f,n,nk,49,44882,45021,44931,44972
5e390b90d6e7f,k,ka,90,178,338,268,248
5e390b90d6e7f,a,an,70,448,606,518,536
5e390b90d6e7f,n,nt,88,175,319,263,231
5e390b90d6e7f,t,ti,56,162,273,218,217
5e390b90d6e7f,i,ij,55,215,301,270,246
5e390b90d6e7f,j,jk,31,1036,1136,1067,1105
5e390b90d6e7f,k,ka,69,94,236,163,167
5e390b90d6e7f,a,aspace,73,159,273,232,200
5e390b90d6e7f,space,spaces,41,477,591,518,550
5e390b90d6e7f,s,so,73,77,239,150,166
5e390b90d6e7f,o,oi,89,155,303,244,214
5e390b90d6e7f,i,ip,59,138,243,197,184
5e390b90d6e7f,p,pe,46,499,600,545,554
5e390b90d6e7f,e,et,55,159,270,214,215
5e390b90d6e7f,t,tc,56,512,657,568,601
5e390b90d6e7f,c,ch,89,193,355,282,266
5e390b90d6e7f,h,ha,73,144,307,217,234
5e390b90d6e7f,a,ak,90,143,320,233,230
5e390b90d6e7f,k,ko,87,144,306,231,219
5e390b90d6e7f,o,oo,75,53,190,128,115
5e390b90d6e7f,o,on,62,145,278,207,216
5e390b90d6e7f,n,nk,71,43872,43994,43943,43923
5e390b90d6e7f,k,ka,51,149,282,200,231
5e390b90d6e7f,a,an,82,90,248,172,166
5e390b90d6e7f,n,ny,76,410,577,486,501
5e390b90d6e7f,y,yt,91,1084,1272,1175,1181
5e390b90d6e7f,t,ti,97,190,364,287,267
5e390b90d6e7f,i,ik,77,135,277,212,200
5e390b90d6e7f,k,ka,65,52,217,117,152
5e390b90d6e7f,a,aspace,100,184,348,284,248
5e390b90d6e7f,space,spaces,64,622,781,686,717
5e390b90d6e7f,s,so,95,22,211,117,116
5e390b90d6e7f,o,oi,94,119,277,213,183
5e390b90d6e7f,i,ip,64,121,232,185,168
5e390b90d6e7f,p,pe,47,518,599,565,552
5e390b90d6e7f,e,et,34,179,283,213,249
5e390b90d6e7f,t,tc,70,531,674,601,604
5e390b90d6e7f,c,ch,73,178,303,251,230
5e390b90d6e7f,h,ha,52,125,237,177,185
5e390b90d6e7f,a,ak,60,481,628,541,568
5e390b90d6e7f,k,ko,87,160,287,247,200
5e390b90d6e7f,o,oo,40,69,173,109,133
5e390b90d6e7f,o,on,64,181,297,245,233
5e390b90d6e7f,n,nk,52,33129,33257,33181,33205
5e390b90d6e7f,k,ka,76,181,370,257,294
5e390b90d6e7f,a,an,113,71,266,184,153
5e390b90d6e7f,n,nt,82,445,585,527,503
5e390b90d6e7f,t,ti,58,246,358,304,300
5e390b90d6e7f,i,ik,54,147,238,201,184
5e390b90d6e7f,k,ka,37,83,184,120,147
5e390b90d6e7f,a,aspace,64,729,850,793,786
5e390b90d6e7f,space,spaces,57,143,256,200,199
5e390b90d6e7f,s,so,56,103,238,159,182
5e390b90d6e7f,o,oi,79,130,280,209,201
5e390b90d6e7f,i,ip,71,161,271,232,200
5e390b90d6e7f,p,pe,39,511,623,550,584
5e390b90d6e7f,e,et,73,158,322,231,249
5e390b90d6e7f,t,tc,91,160,338,251,247
5e390b90d6e7f,c,ch,87,180,323,267,236
5e390b90d6e7f,h,ha,56,179,291,235,235
5e390b90d6e7f,a,ak,56,474,621,530,565
5e390b90d6e7f,k,ko,91,152,306,243,215
5e390b90d6e7f,o,oo,63,74,197,137,134
5e390b90d6e7f,o,on,60,166,260,226,200
5e390b90d6e7f,n,nm,34,33038,33139,33072,33105
5e390b90d6e7f,m,ma,67,294,434,361,367
5e390b90d6e7f,a,abksp,73,644,756,717,683
5e390b90d6e7f,bksp,bkspk,39,394,524,433,485
5e390b90d6e7f,k,ka,91,236,422,327,331
5e390b90d6e7f,a,at,95,680,847,775,752
5e390b90d6e7f,t,ti,72,194,354,266,282
5e390b90d6e7f,i,ik,88,157,338,245,250
5e390b90d6e7f,k,ka,93,52,225,145,132
5e390b90d6e7f,a,aspace,80,162,282,242,202
5e390b90d6e7f,space,spaces,40,411,545,451,505
5e390b90d6e7f,s,so,94,68,254,162,160
5e390b90d6e7f,o,oi,92,118,259,210,167
5e390b90d6e7f,i,ip,49,146,251,195,202
5e390b90d6e7f,p,pe,56,444,588,500,532
5e390b90d6e7f,e,et,88,144,321,232,233
5e390b90d6e7f,t,tc,89,230,389,319,300
5e390b90d6e7f,c,ch,70,211,370,281,300
5e390b90d6e7f,h,ha,89,97,257,186,168
5e390b90d6e7f,a,ak,71,349,501,420,430
5e390b90d6e7f,k,ko,81,103,249,184,168
5e390b90d6e7f,o,oo,65,72,184,137,119
5e390b90d6e7f,o,on,47,176,281,223,234
5e390b90d6e7f,n,nk,58,35262,35393,35320,35335
5e390b90d6e7f,k,ka,73,156,340,229,267
5e390b90d6e7f,a,an,111,79,259,190,148
5e390b90d6e7f,n,nt,69,166,287,235,218
5e390b90d6e7f,t,ti,52,175,285,227,233
5e390b90d6e7f,i,ik,58,128,240,186,182
5e390b90d6e7f,k,ka,54,69,221,123,167
5e390b90d6e7f,a,aspace,98,280,415,378,317
5e390b90d6e7f,space,spaces,37,363,470,400,433
5e390b90d6e7f,s,so,70,130,254,200,184
5e390b90d6e7f,o,oi,54,145,237,199,183
5e390b90d6e7f,i,ip,38,148,238,186,200
5e390b90d6e7f,p,pe,52,481,588,533,536
5e390b90d6e7f,e,et,55,194,288,249,233
5e390b90d6e7f,t,tc,39,544,671,583,632
5e390b90d6e7f,c,ch,88,380,538,468,450
5e390b90d6e7f,h,ha,70,54,219,124,149
5e390b90d6e7f,a,ak,95,213,380,308,285
5e390b90d6e7f,k,ko,72,145,271,217,199
5e390b90d6e7f,o,oo,54,72,173,126,119
5e390b90d6e7f,o,on,47,178,278,225,231
5e390b90d6e7f,n,nm,53,30163,30305,30216,30252
5e390b90d6e7f,m,ma,89,178,372,267,283
5e390b90d6e7f,a,am,105,35,222,140,117
5e390b90d6e7f,m,mbksp,82,215,350,297,268
5e390b90d6e7f,bksp,bkspbksp,53,51,168,104,115
5e390b90d6e7f,bksp,bkspbksp,64,87,199,151,135
5e390b90d6e7f,bksp,bkspk,48,428,565,476,517
5e390b90d6e7f,k,ka,89,183,387,272,298
5e390b90d6e7f,a,an,115,70,248,185,133
5e390b90d6e7f,n,nt,63,212,346,275,283
5e390b90d6e7f,t,tk,71,396,495,467,424
5e390b90d6e7f,k,kbksp,28,479,573,507,545
5e390b90d6e7f,bksp,bkspbksp,66,545,683,611,617
5e390b90d6e7f,bksp,bkspu,72,480,622,552,550
5e390b90d6e7f,u,uk,70,175,301,245,231
5e390b90d6e7f,k,ka,56,71,205,127,149
5e390b90d6e7f,a,abksp,78,313,428,391,350
5e390b90d6e7f,bksp,bkspbksp,37,55,173,92,136
5e390b90d6e7f,bksp,bkspbksp,81,69,228,150,147
5e390b90d6e7f,bksp,bkspbksp,78,311,465,389,387
5e390b90d6e7f,bksp,bkspi,76,493,644,569,568
5e390b90d6e7f,i,ik,75,275,426,350,351
5e390b90d6e7f,k,ka,76,241,427,317,351
5e390b90d6e7f,a,aspace,110,305,458,415,348
5e390b90d6e7f,space,spaces,43,594,709,637,666
5e390b90d6e7f,s,so,72,89,239,161,167
5e390b90d6e7f,o,oi,78,110,241,188,163
5e390b90d6e7f,i,il,53,179,287,232,234
5e390b90d6e7f,l,lp,55,821,939,876,884
5e390b90d6e7f,p,pe,63,493,646,556,583
5e390b90d6e7f,e,et,90,178,325,268,235
5e390b90d6e7f,t,tc,57,680,822,737,765
5e390b90d6e7f,c,ch,85,210,370,295,285
5e390b90d6e7f,h,ha,75,211,408,286,333
5e390b90d6e7f,a,ak,122,178,388,300,266
5e390b90d6e7f,k,ko,88,145,289,233,201
5e390b90d6e7f,o,oo,56,71,188,127,132
5e390b90d6e7f,o,on,61,160,279,221,218
5e390b90d6e7f,n,na,58,40282,40428,40340,40370
5e390b90d6e7f,a,an,88,180,322,268,234
5e390b90d6e7f,n,nt,54,431,532,485,478
5e390b90d6e7f,t,ti,47,1728,1849,1775,1802
5e390b90d6e7f,i,ik,74,158,293,232,219
